,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_MSE,split1_test_MSE,split2_test_MSE,split3_test_MSE,split4_test_MSE,mean_test_MSE,std_test_MSE,rank_test_MSE,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,split0_test_MSE_exp,split1_test_MSE_exp,split2_test_MSE_exp,split3_test_MSE_exp,split4_test_MSE_exp,mean_test_MSE_exp,std_test_MSE_exp,rank_test_MSE_exp,split0_test_R2_exp,split1_test_R2_exp,split2_test_R2_exp,split3_test_R2_exp,split4_test_R2_exp,mean_test_R2_exp,std_test_R2_exp,rank_test_R2_exp,split0_test_MAE_exp,split1_test_MAE_exp,split2_test_MAE_exp,split3_test_MAE_exp,split4_test_MAE_exp,mean_test_MAE_exp,std_test_MAE_exp,rank_test_MAE_exp,model_name,feature_col,scaling,param_alpha,param_fit_intercept,param_min_samples_leaf,param_min_samples_split
0,0.004632091522216797,0.0026551103296944905,0.0011847972869873046,0.00028117246358928897,,,,,,{'fit_intercept': True},1.4042761947057252,1.1754568051777043,1.125613963122435,1.2084002516943693,1.2904836604515302,1.2408461750303528,0.09775502194984406,2,0.3204539617154524,0.31649044190188247,0.38943564337828107,0.33141022658273633,0.34357774666411955,0.3402736040484943,0.02632428518873831,1,0.8940256781067599,0.7971792568674709,0.8059659785954851,0.8272967032388191,0.8509818137850654,0.83508988611872,0.03484862247279523,1,10549.322489391358,1149.8990209264648,2030.7417684728282,1358.3488969524192,4731.095982875722,3963.881631723758,3532.732026270198,2,-0.00327367436922521,0.028659720607631,0.008784166880653643,0.016384528513642027,0.003110633120217199,0.010733074950583732,0.011057960395290483,1,20.47462500262252,9.941587929369991,10.62983711046958,10.65289924906692,14.865308206953936,13.312851499696588,3.983477169111443,1,LinearRegression,conc_morfeus_descirptors,y_standard,,True,,
0,0.15889420509338378,0.023026443517969435,0.006153583526611328,0.0020018526782046397,,,,,,{'alpha': 0.1},1.9248057647716323,1.6023451387701966,1.7190163357974986,1.6855479631807684,1.8341030456536709,1.7531636496347531,0.11357494867523805,1,-6.029708309363002e-05,-0.00038439513088528443,-0.0011402071291835014,-0.0012971073823351276,-0.0016763998768993815,-0.000911681320479385,0.0005980731745096364,1,1.065090514387751,1.010532034685654,1.076927352433841,1.049069282035061,1.0641576345594683,1.0531553636203548,0.023074009075165245,1,5393.770844962006,685.5227522699209,1102.5054916261747,795.1277447597711,2509.6358384574264,2097.31253441506,1772.8578379549676,1,-0.03509198930076707,-0.06305865096790408,-0.04647788131060615,-0.06756170288263363,-0.038687186037921206,-0.05017548209996643,0.012972445152812383,1,15.697131941210491,8.478689632003663,9.040576212517129,9.102622515042546,11.939465002878249,10.851697060730416,2.706734675838616,1,Lasso,conc_morgan_fp,y_minmax,0.1,,,
0,0.2087458610534668,0.010927579677455142,0.005197334289550781,0.0012075549202451054,,,,,,{'alpha': 0.1},2.009549628587103,1.6657319929403978,1.7498518789037598,1.7283605199986747,1.8925447275873668,1.8092077496034604,0.12468087828172651,5,0.06984986799116011,0.07353075033741674,0.09211418921691694,0.08531570049800274,0.07920086529356363,0.08000227466741203,0.008006562477991601,1,1.083878567331647,1.0266080301358995,1.082458208287531,1.0571547274739064,1.0743848387332966,1.064896874392456,0.02137616904759291,5,13780.281935530926,1487.480127000904,2635.553879642062,1754.854372215273,6122.776737568267,5156.1894103914865,4619.337057848508,5,-0.029773181952935213,-0.049299880557923226,-0.033933296156691606,-0.05414802091866444,-0.03137538033171405,-0.03970595198358571,0.0100199672698027,1,23.244617575307696,11.621542862508209,12.383257847145,12.460932607112152,17.0811427661208,15.358298731638774,4.390242809244232,5,Lasso,conc_morgan_fp,Literature,0.1,,,
0,0.17829561233520508,0.0074865350683540706,0.005337142944335937,0.001493552545422636,,,,,,{'alpha': 0.1},2.0134421340879705,1.6712163576200287,1.7987115459481138,1.755106867993587,1.9144950997549497,1.8305944010809299,0.12048972200504106,5,0.025671281267154344,0.028214095956915375,0.024328771870066546,0.028925638215022587,0.026165750179332203,0.026661107497698212,0.0016855145709022386,1,1.0874274142337699,1.0286313009544297,1.1006203488888775,1.0685409939560266,1.0836284248281929,1.0737696965722594,0.024777003024476125,5,10856.022949379856,1252.7681777322473,2132.9145628240663,1466.7829272139752,4914.980291598334,4124.6937817496955,3611.508725539814,5,-0.032441850594080224,-0.05823569689788255,-0.04108691621188343,-0.06213534958261291,-0.03563563471394038,-0.0459070896000799,0.012044920077967201,1,21.26912549182518,10.972575600378889,11.733463181255917,11.795623752795317,15.855317132399163,14.32522103173089,3.8707959327678325,5,Lasso,conc_morgan_fp,y_standard,0.1,,,
0,0.15141196250915528,0.005572863648398099,0.0064375877380371095,0.0020841270838082,,,,,,{'alpha': 0.1},1.9248057647716323,1.6023451387701966,1.7190163357974986,1.6855479631807684,1.8341030456536709,1.7531636496347531,0.11357494867523805,1,-6.029708309363002e-05,-0.00038439513088528443,-0.0011402071291835014,-0.0012971073823351276,-0.0016763998768993815,-0.000911681320479385,0.0005980731745096364,1,1.065090514387751,1.010532034685654,1.076927352433841,1.049069282035061,1.0641576345594683,1.0531553636203548,0.023074009075165245,1,5393.770844962006,685.5227522699209,1102.5054916261747,795.1277447597711,2509.6358384574264,2097.31253441506,1772.8578379549676,1,-0.03509198930076707,-0.06305865096790408,-0.04647788131060615,-0.06756170288263363,-0.038687186037921206,-0.05017548209996643,0.012972445152812383,1,15.697131941210491,8.478689632003663,9.040576212517129,9.102622515042546,11.939465002878249,10.851697060730416,2.706734675838616,1,Lasso,conc_torsion_fp,y_minmax,0.1,,,
0,0.15909576416015625,0.002661108408318947,0.005506372451782227,0.0011825169145319482,,,,,,{'alpha': 0.1},1.9969917122062442,1.6479725596248223,1.7548810180945627,1.723723515923518,1.88307899797978,1.8013295607657853,0.12382663938135739,5,0.07566248760166683,0.08340843109761487,0.08950489172903853,0.08776969940343704,0.08380632349224115,0.08403036666479968,0.004783543314685073,1,1.073451405993043,1.0133790082703675,1.0753243221801143,1.0532286476859782,1.0719649253682302,1.0574696618995465,0.02343625243096246,5,13781.858205809556,1490.4022013604892,2637.0415801293225,1753.1418330841489,6123.380510288784,5157.164866134461,4619.576831278537,5,-0.02989097350959824,-0.05136117349275793,-0.03451692416762664,-0.05311929183185038,-0.031477085219209666,-0.04007308964420857,0.010060437210669966,1,23.20440509447581,11.565701240869869,12.354126244366995,12.444498823107878,17.064964567947083,15.326739194153527,4.39017519648053,5,Lasso,conc_torsion_fp,Literature,0.1,,,
0,0.1467381477355957,0.007249313096990723,0.004197406768798828,0.0008097505276167924,,,,,,{'alpha': 0.1},2.0103758837596524,1.6609024860842299,1.789697640332153,1.755748458098685,1.9210066204388443,1.8275462177427126,0.12370860928080787,5,0.027155076457055616,0.03421144927918307,0.02921816527079457,0.028570656012401607,0.02285357567379087,0.02840178453864515,0.003654698403990986,1,1.084137317541042,1.0233730758764925,1.093893292390229,1.0685692463136327,1.087217086850167,1.0714380037943125,0.025428169744893193,5,10857.385703957487,1253.4606198571344,2132.860726546429,1466.487847152995,4916.04153620432,4125.247286743674,3612.002431795432,5,-0.03257145283097618,-0.058820615151407685,-0.04106063843909191,-0.06192167449960717,-0.03585924959455089,-0.04604672610312677,0.012045040187347394,1,21.254702803822017,10.949180915176395,11.707836246507256,11.794705736771979,15.867890545548155,14.31486324956516,3.8742449091629156,5,Lasso,conc_torsion_fp,y_standard,0.1,,,
0,0.19197568893432618,0.06780090229415993,0.0019512176513671875,0.0013137925861433594,,,,,,{'alpha': 0.1},1.1574390725979213,1.025009692575674,0.9752711127411176,1.053204378626788,1.0889030470537275,1.0599654607190456,0.06128497279521081,5,0.3986360161721618,0.3600606532887103,0.4320105612237939,0.374345601052283,0.4053068683504475,0.3940719400174793,0.02502914085119686,1,0.8082969766756534,0.757605367536832,0.7583684460395846,0.7832675303390598,0.7954264176437239,0.7805929476469708,0.020085097760081924,5,5164.719366089373,595.8260802712183,971.7009290342904,683.9337787092609,2337.9940950688488,1950.8348498345981,1725.0354367065343,5,0.00886415153899578,0.07603640140711432,0.07767939733025941,0.08173055930980277,0.032351837518782456,0.055332469420990946,0.02936770725083185,1,14.673221070544676,7.4735022091182355,7.76639854140898,7.909108851013648,10.861914261489321,9.736828986714972,2.756069259551868,5,Lasso,conc_descirptors,y_minmax,0.1,,,
0,0.615756607055664,0.05871121905861526,0.002872943878173828,0.0008812441956668381,,,,,,{'alpha': 0.1},0.9056445279572035,0.9002696746634574,0.8198108858129753,0.8989811398098794,0.9508624685549235,0.8951137393596879,0.04226317196507077,5,0.580808871177394,0.49927588981039894,0.5746527579114906,0.5242405015516456,0.537367162050451,0.543269036500276,0.03074570336548464,1,0.7129957615033355,0.7166644078176705,0.7054668113235848,0.7163930041762194,0.7144580532573173,0.7131956076156255,0.00408959458132689,5,12592.251563875996,1175.55116667028,2094.777760805394,1357.6925485089369,5409.9337201975795,4526.041352011637,4313.241801085885,5,0.05900597523697826,0.1707413925160276,0.17821430566260965,0.18442867072781644,0.08870228535326685,0.13621852589933975,0.051960105845083475,1,20.733990553246024,9.824225212019321,9.896812182363817,10.279099193591565,14.772745779213924,13.10137458408693,4.2432175239489895,5,Lasso,conc_descirptors,Literature,0.1,,,
0,0.48316125869750975,0.04933470510131481,0.0038938045501708983,0.0034850526022639355,,,,,,{'alpha': 0.1},0.9217684236130794,0.8970103783721523,0.810311217212203,0.8829633280210127,0.9517608447698803,0.8927628383976656,0.047401330287561626,5,0.5539452403710914,0.4784026391868267,0.560464632449912,0.5114696057125352,0.5158737630648431,0.5240311761570418,0.03009500889409447,1,0.7277893599470148,0.719620057317888,0.7009614325450677,0.7114143289687083,0.7202511639867071,0.7160072685530772,0.00913622289495395,5,9960.199078492791,997.3655375337444,1707.0440580369545,1139.6672407575095,4347.430940722712,3630.3413711087424,3388.699100387592,5,0.05275381078003538,0.1575074834798903,0.1667827370138767,0.17473755610925268,0.0839527048833314,0.12714685845327728,0.049310658826255724,1,19.076868872097158,9.308947738377356,9.36636429501221,9.671912686685891,13.741438460550993,12.233106410544723,3.8063309838043167,5,Lasso,conc_descirptors,y_standard,0.1,,,
0,0.016643428802490236,0.0029634689473730753,0.0015842914581298828,0.0008282292478048707,,,,,,{'alpha': 0.1},1.5985107475243154,1.3225594577616504,1.3318666464717555,1.3746917171740802,1.4792552037104159,1.4213767545284435,0.104577986834483,5,0.1694709345130464,0.17429284667535616,0.2243324146779615,0.18336655496213838,0.19212007718806712,0.1887165656033139,0.01942747124075449,1,0.9376914740234031,0.8668746123216938,0.9067871436734389,0.90231830715856,0.9374248330390231,0.9102192740432237,0.026259583806170664,5,5314.072457463818,659.6265441237714,1061.0497752223,764.3106759704068,2454.9892894422164,2050.8097484445025,1753.986316109155,5,-0.019797464406996923,-0.02290070142374301,-0.007128879786312936,-0.026185807435085362,-0.016070091815127308,-0.018416588973453107,0.006561909242619207,1,15.372832623284454,8.049971347133685,8.529165602638786,8.577899031259282,11.56340631723013,10.418654984309267,2.7721308218734433,5,Lasso,conc_morfeus_descirptors,y_minmax,0.1,,,
0,0.020842647552490233,0.0027459019805838756,0.0031538009643554688,0.0029598519648324274,,,,,,{'alpha': 0.1},1.5797888616097389,1.2543216443242793,1.2858160847463407,1.3115050863525797,1.4693427667040029,1.3801548887473882,0.12430189974931996,5,0.2687710732451307,0.302354497855746,0.332872574706613,0.305924257512758,0.2851056419189707,0.2990056090478436,0.02150995284583533,1,0.9396962268222717,0.8361167335601137,0.8691481200859169,0.8669225414574189,0.9137713386542212,0.8851309921159884,0.03684299581705914,5,13560.075125446925,1409.311979384157,2541.5803022374726,1669.9836680627425,5984.796024788883,5033.149419984036,4566.510518683135,5,-0.013317563078895756,0.005841580809403779,0.0029327346947660704,-0.0031658504132998644,-0.008132672615770442,-0.0031683541207592424,0.007015028425389017,1,22.598321715692233,10.801002450623844,11.567019424377602,11.55282090064374,16.41583450054153,14.58699979837579,4.476297894257752,5,Lasso,conc_morfeus_descirptors,Literature,0.1,,,
0,0.018619060516357422,0.0011495223655825194,0.0012917041778564454,0.0001978228015413549,,,,,,{'alpha': 0.1},1.53056550269195,1.2214009171956444,1.2468130664406074,1.2732757997188013,1.4184518897471188,1.3381014351588243,0.11802843132927889,5,0.25934105583320166,0.28977466675449626,0.3236938749168141,0.2955155568380412,0.2784849477361413,0.2893620204157389,0.0211484351455501,1,0.9189727907695943,0.8227296200980949,0.856712407679805,0.854085954375631,0.8956357976871665,0.8696273141220583,0.0338205253030592,5,10663.577148089431,1179.8592233178322,2044.603669938248,1386.794622502347,4789.083634607429,4012.7836596910574,3567.3717898216487,5,-0.014139650962612382,0.00335180153658432,0.002018099218590752,-0.004213755043210421,-0.009107946598076566,-0.00441829036974486,0.006608191903719592,1,20.558322213967358,10.121578224996234,10.825030069927852,10.80959084687549,15.124735192935125,13.487851309740412,3.9564235920284827,5,Lasso,conc_morfeus_descirptors,y_standard,0.1,,,
110,45.68848257064819,1.9545906700533233,0.05712480545043945,0.01066612917632324,,,,300.0,,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.23316673400585625,0.04306222563617958,0.2775563929420381,0.18519886989290843,0.3170794113074266,0.2112127267568818,0.09491314677217547,135,0.8788548966615045,0.9731151688211803,0.8383535636436472,0.889982903622447,0.8268303605153691,0.8814273786528295,0.05161909233220671,1,0.28122781521361456,0.13017799312208572,0.32014111278514973,0.27947923982168654,0.3478519909219608,0.2717756303728995,0.07526674271572537,135,3166.6026619091936,70.31345228995411,450.0063004295633,221.50213983656593,715.4709284516974,924.7790965833949,1141.902100044775,132,0.3923128840925425,0.8909630300544374,0.5728623182136235,0.7026047661467095,0.7038811472256399,0.6525248291465907,0.16495733942186333,4,8.816350745473818,1.7402331151181674,4.499260223396303,3.727344492527875,5.7554756998774215,4.9077328552787165,2.349007574443012,134,RandomForest,conc_morgan_fp,y_minmax,,,1.0,2.0
110,49.31233544349671,2.1713261832747937,0.08056912422180176,0.006125047750454838,,,,300.0,,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.26223441404208325,0.04958482441829037,0.31944856382523457,0.20663742061603507,0.35752027979156176,0.23908510053864102,0.107688695055532,135,0.8786208753600175,0.972421244673117,0.8342586467640581,0.8906431834446077,0.8260520031715468,0.8803991906826696,0.05226610143714314,1,0.29816865759268907,0.13892212306484963,0.34343518561506947,0.29517045165727007,0.3722831483040352,0.2895959132467827,0.08067590044425826,134,8640.826505210667,179.86230214000904,1303.8246943155982,494.891268251367,1896.640297553085,2503.2090134941454,3127.557415424743,132,0.3542881454383521,0.8731213353869098,0.48850684699821045,0.702716841205152,0.6805129123460125,0.6198292162749274,0.1802594751535384,6,13.7052302977629,2.7539661522153684,6.701488368154997,5.2786731433572625,8.759216847176416,7.439714961733389,3.692400027132624,133,RandomForest,conc_morgan_fp,Literature,,,1.0,2.0
110,47.23901863098145,2.058806525592416,0.04721379280090332,0.0029159348564600585,,,,300.0,,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.2473946228386344,0.05179705885038011,0.29846051686925634,0.20510593365133217,0.3334307198201658,0.22723777040595375,0.09800528790664037,135,0.8802827844859084,0.9698808287555465,0.8381067049366002,0.8865179566834747,0.8303958809062515,0.8810368311535562,0.04966159242776641,1,0.2869231960793076,0.1375809540253271,0.33131643257620164,0.2933213594477188,0.3562700059800841,0.2810823896217279,0.07609626291206113,135,6631.359778772603,153.80543492530282,835.8524647311863,396.6246422480215,1446.8075678700116,1892.8899777094252,2409.673790240213,134,0.36933687466622034,0.8700777969077318,0.5920159765973378,0.7127938666102799,0.695143136907121,0.6478735303377381,0.16524317638644467,2,12.226227250177779,2.5422447065236966,5.898894480946059,4.889493425268719,7.870384465394281,6.685448865662107,3.2592809615043996,134,RandomForest,conc_morgan_fp,y_standard,,,1.0,2.0
112,19.570017623901368,0.2737504622006686,0.024547529220581055,0.0016257589200545349,,,,200.0,,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6955469557338191,0.38344438909283846,0.6917488486718256,0.5882885015165711,0.8032448709448394,0.6324547131919787,0.14186084683112793,135,0.6386186554938273,0.7606060180371761,0.5971314691902572,0.6505281441156726,0.5613161253647794,0.6416400824403425,0.06734088687757259,1,0.5989217019599508,0.39823351292290404,0.5625369716871562,0.5373889417151891,0.6298854835577007,0.5453933223685803,0.08002274309441859,132,3890.11459327913,142.69614442833623,609.4320907248685,232.1347372881352,859.7251608328486,1146.8205453106639,1395.8358273360736,129,0.2534672738782986,0.7787172339765327,0.42153829804169607,0.6883291306701833,0.6441772569599765,0.5572458387053374,0.19208718482856857,9,11.692742469712822,3.8665833281078124,6.416070451478311,5.321961249451781,7.896378585578886,7.038747216865923,2.6755525607741895,132,RandomForest,conc_torsion_fp,y_minmax,,,1.0,5.0
111,9.626776266098023,0.19321513034025214,0.01611218452453613,0.004285006190002526,,,,100.0,,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8051584663014347,0.4319930552617627,0.7658385389297991,0.6664109817162165,0.9071572015185345,0.7153116487455494,0.161301478000004,135,0.6273203492640923,0.7597282855441122,0.6026555440333627,0.6473214616172769,0.558631532441593,0.6391314345800875,0.06717276766240114,1,0.6447728524474607,0.41929988294036347,0.5926624551697134,0.5744356531667305,0.6674841999618867,0.5797310087372309,0.08702238013895215,131,10611.711060479523,331.45838110783706,1623.4541045836618,588.8064486890995,2133.0081943955743,3057.6876378511392,3834.13687959201,126,0.20700784527931826,0.7661822612664965,0.36311556121961697,0.6463016177198665,0.6406969856916379,0.5246608542353872,0.2066851542772734,12,18.11357856338482,5.52960598924886,9.306715748254586,7.702132126972246,11.213520684159679,10.373110622404038,4.2977201932959375,131,RandomForest,conc_torsion_fp,Literature,,,1.0,5.0
111,9.57862491607666,0.19826216598671262,0.015465450286865235,0.004485059925583968,,,,100.0,,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7797876631508006,0.4158618867022873,0.7371858717376877,0.6315919718864221,0.8462792732494862,0.6821413333453368,0.15031031361534392,135,0.6226514276927295,0.7581828841709263,0.600129856030238,0.6505496148452404,0.5695284144058763,0.6402084394290022,0.06470721283873031,1,0.6331555736837623,0.41151762119342794,0.5809789715549213,0.5592056687594927,0.6450774089498468,0.5659870488282902,0.08354453271392256,130,8125.117426054415,265.0653110236451,1304.1990049144208,514.1562868321271,1683.7394817659765,2378.455502118117,2919.0001816604185,125,0.22727583473568203,0.7760945886713668,0.36341354509990353,0.6276861713329217,0.6452192067031524,0.5279378693086053,0.20137145056463984,12,16.235498985545977,5.0752816352823515,8.54939639973068,7.304963603793663,10.289432319818221,9.490914588834178,3.7759687986255748,131,RandomForest,conc_torsion_fp,y_standard,,,1.0,5.0
81,7.259345531463623,0.143322025622235,0.011035537719726563,0.0043027640857430495,,,20.0,100.0,,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.1352597184032639,0.026967456981501742,0.08947089033960809,0.1084162334989314,0.14510668512837405,0.1010441968703358,0.041923398063433606,135,0.9297238834975162,0.9831635379370494,0.9478929293332908,0.9355955075933218,0.9207514854184989,0.9434254687559355,0.02173579350767456,1,0.21215320584263514,0.09035734775430464,0.1892021257633212,0.20384833613231235,0.2189909763131431,0.18291039836114328,0.04733075140581361,132,2085.329703725792,55.35862792655914,224.76598647603785,106.97348235584153,574.9847205463143,609.4825042061091,759.8539912017135,128,0.5998146503769917,0.9141538801911706,0.7866562705540829,0.8563742823216531,0.7620255288647197,0.7838049224617235,0.10638802109715531,10,7.339159598710856,1.2299119037720967,2.4940279336477387,2.651419743646275,4.227400940099683,3.5883840239753297,2.1030724232869997,129,RandomForest,conc_descirptors,y_minmax,,,1.0,2.0
109,14.824973773956298,0.40655071972943035,0.024486637115478514,0.007218448776600267,,,,200.0,,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.15597105245132864,0.030474746474912717,0.09962967828094106,0.12420172065292698,0.1596951708334885,0.11399447373871958,0.04719463307558557,134,0.9278064632177494,0.9830501451494423,0.9483085555213873,0.9342698687352264,0.9223018758939823,0.9431473817035576,0.02176031881542283,1,0.22605647918642963,0.09290699271760183,0.20144316776678017,0.21689269860363186,0.22751347007924,0.19296256167073672,0.05088155198165079,135,5965.563291330556,119.15148481167027,588.7205191686126,225.26431488651625,1471.1656108083414,1673.9730442011394,2197.857038631943,128,0.554205267976732,0.9159480274649014,0.7690437097109355,0.8646828275434301,0.75218368129147,0.7712127027974938,0.12421273154115421,5,11.516169673979437,1.8364507832861054,3.8239103766427274,3.82405020127747,6.333756983790998,5.466867603795348,3.3443575314965295,131,RandomForest,conc_descirptors,Literature,,,1.0,2.0
110,22.19630637168884,0.41733130838684995,0.03196401596069336,0.006612942213639809,,,,300.0,,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.14073333090602583,0.025678903939849975,0.09711691324511959,0.11380889869073507,0.15597462532828432,0.10666253442200295,0.04537188401331586,135,0.9318974587532484,0.9850681231270617,0.9473210820092288,0.9370312397057063,0.9206613627441138,0.9443958532678718,0.02207516223031481,1,0.21740948207100944,0.0880416520342467,0.1970847227734017,0.20733400079341643,0.2259795867390451,0.18716988888222388,0.05050134319957521,135,4394.770246493021,96.67102518175071,494.38403798733543,165.651368433899,994.8792581706844,1229.2711872533378,1614.2771285459507,133,0.5820435579970611,0.918340255187335,0.7586885276590104,0.8800475715554121,0.7903689636842327,0.7858977752166103,0.11723657382284129,4,10.208309601270285,1.6093615140391806,3.5467445543714504,3.384878889844818,5.566237115469392,4.863106334999025,2.9519624296128484,134,RandomForest,conc_descirptors,y_standard,,,1.0,2.0
82,3.505253267288208,0.11459915707910459,0.01644749641418457,0.0023167863218762513,,,20.0,200.0,,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.2586305115082983,0.03478180166291421,0.21559351179554126,0.1697956170661793,0.23242876660252068,0.18224604172709075,0.07920310856473706,135,0.8656248277579176,0.9782848458947975,0.874440208298217,0.8991331816546294,0.8730614341926111,0.8981088995596345,0.041646197696089134,1,0.29369644500326925,0.11332464566080348,0.2755715990625682,0.25253964752610675,0.2881532834349876,0.24465712413754703,0.06717563502089853,131,2553.676253115584,64.73905466282542,578.429021353285,121.80507333974111,479.2770625107653,759.5852929964401,918.66507232251,133,0.5099365714921916,0.8996073990441348,0.45096583976055526,0.8364609556498309,0.8016369802489682,0.6997215492391362,0.18272192756882566,4,8.056831806844581,1.5378773560431132,3.852496406829976,3.007409831351355,4.7349745058481725,4.23791798138344,2.181012951393276,132,RandomForest,conc_morfeus_descirptors,y_minmax,,,1.0,2.0
83,5.267842483520508,0.1420773454718856,0.026608943939208984,0.005467468253473282,,,20.0,300.0,,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.294786585363484,0.03656411347933786,0.24114969115791926,0.19343360211401134,0.25610000768407853,0.2044067999597662,0.08998034436917848,135,0.8635536155018653,0.9796632790128611,0.8748829055096046,0.89763091854821,0.8753970450281339,0.8982255527201349,0.042191515796980016,1,0.31058739827531134,0.1178585555699001,0.29140025844739753,0.26824350659064006,0.30087410452586927,0.2577927646818237,0.07136321139418558,134,6926.741107814034,151.48700687702532,1600.7107723517097,283.3487105039245,1225.7763996471938,2037.612799438777,2505.531893077746,133,0.4823783530316401,0.8931378676348236,0.37203781799524493,0.8297912994167665,0.7935192389703452,0.6741729154097641,0.20711207011605937,6,12.40883688505276,2.193142647610756,5.64273571907002,4.4186277966779715,7.079020789491138,6.34847276758053,3.4278520518817235,131,RandomForest,conc_morfeus_descirptors,Literature,,,1.0,2.0
82,3.5035462856292723,0.05233922078432172,0.017633676528930664,0.002018004486609158,,,20.0,200.0,,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.2772721542062172,0.034994319703652424,0.22814418658736027,0.1826028694725162,0.24761899552644573,0.19412650509923834,0.08530849284588919,135,0.8658246898809379,0.979651356058999,0.8762482404586647,0.8989685652954911,0.8740451940667235,0.8989476091521633,0.04182251690460912,1,0.3032907718137472,0.11437137912513946,0.2851119376664248,0.2659093622294368,0.2968670758180714,0.2531101053305639,0.07052537721141335,131,5233.545109407243,113.3470115282264,1225.6863597639,217.17508219734046,970.2072679651737,1551.9921661723768,1889.4558872634138,135,0.5022734363109767,0.9042537511185877,0.401735983817359,0.8427379214943271,0.7955675994305076,0.6893137384343516,0.1993555173783086,1,10.930500714794498,2.0159889537661098,5.158836982191711,3.947052121473232,6.416742833080949,5.6938243210612995,2.993636196555456,135,RandomForest,conc_morfeus_descirptors,y_standard,,,1.0,2.0
